ASpace_ID,Names,Authority_ID,Source
1683,"Janco, Marcel",,library of congress name authority file
1684,"Marc, Franz",,library of congress name authority file
1685,"Schmalenbach, Werner",,library of congress name authority file
1686,"Seuphor, Michel",,library of congress name authority file
1687,"Stegemeier, Elfriede",,
1688,"Tschinkel, Augustin",,
1689,"Tschichold, Jan",,library of congress name authority file
1692,"Ackerman, James S.",,library of congress name authority file
1693,"Argan, Giulio Carlo",,library of congress name authority file
1694,"Barocchi, Paola",,library of congress name authority file
1695,"Baxandall, Michael",,library of congress name authority file
1696,"Boardman, John",,library of congress name authority file
1697,"Buchthal, Hugo",,library of congress name authority file
1698,"Edelstein, J. M. (Jerome Melvin)",,library of congress name authority file
1700,"Faison, S. Lane (Samson Lane)",,library of congress name authority file
1702,"Hamilton, George Heard",,library of congress name authority file
1703,"Harrison, Evelyn B. (Evelyn Byrd)",,library of congress name authority file
1704,"Haskell, Francis",,library of congress name authority file
1705,"Heckscher, Roxanne",,local
1706,"Herrmann, Wolfgang",,library of congress name authority file
1707,"Himmelmann, Nikolaus",,library of congress name authority file
1708,"Hoffmann, Herbert",,library of congress name authority file
1709,"Kitzinger, Ernst",,library of congress name authority file
1710,"Kubler, Elizabeth",,
1712,"Lee, Sherman E.",,library of congress name authority file
1713,"Lehmann, Phyllis Williams",,library of congress name authority file
1714,"Lewis, Samella S.",,library of congress name authority file
1715,"Nochlin , Linda",,library of congress name authority file
1716,"Pollock, Griselda",,library of congress name authority file
1717,"Proske, Beatrice Gilman",,library of congress name authority file
1718,"Renfrew, Colin",,library of congress name authority file
1719,"Ridgway, Brunilde Sismondo",,library of congress name authority file
1720,"Sekler, Eduard F. (Eduard Franz) ",,library of congress name authority file
1721,"Simson, Otto Georg von",,library of congress name authority file
1722,"Smyth, Craig Hugh",,library of congress name authority file
1723,"Tafuri, Manfredo",,library of congress name authority file
1724,"Thompson, Homer A.",,library of congress name authority file
1725,"Vermeule, Cornelius C. (Cornelius Clarkson)",,library of congress name authority file
1727,"Weitzmann, Kurt",,library of congress name authority file
1728,"Wittkower, Margot",,library of congress name authority file
1730,"Cándida Smith, Richard",,library of congress name authority file
1732,"Isabelle, Charles-Edouard",,
1733,"Andreini, Francesco",,library of congress name authority file
1734,"Costantini, Angelo",,library of congress name authority file
1735,"Grimaldi, J. S. (Joseph S.)",,library of congress name authority file
1736,"Poisson , Raymond",,library of congress name authority file
1737,"Ristori, Adelaide",,library of congress name authority file
1738,"Romagnesi, Marc'Antonio",,
1739,"Toscano, Angelica",,
1740,"Bonnart, Henri",,library of congress name authority file
1741,"Bonnart, Nicolas",,library of congress name authority file
1742,"Carducci, Alessandro",,library of congress name authority file
1743,"Carracci, Agostino",,library of congress name authority file
1744,"Carter, Frederic",,local
1745,"Cochin, Charles Nicolas",,library of congress name authority file
1746,"Huquier, Gabriel",,library of congress name authority file
1747,"Jollain, François",,library of congress name authority file
1748,"Schenk, Peter",,library of congress name authority file
1749,"Spada, Valerio",,library of congress name authority file
1750,"Trouvain, Antoine",,library of congress name authority file
1751,"Bibiena, Ferdinando Galli",,library of congress name authority file
1752,"Buontalenti, Bernardo",,library of congress name authority file
1753,"Chiavistelli, Jacopo",,library of congress name authority file
1754,"Dal Re, Marc'Antonio",,library of congress name authority file
1755,"Ferretti, Giovanni Domenico",,library of congress name authority file
1756,"Galli Bibiena, Giuseppe",,library of congress name authority file
1757,"Galliari, Gaspare",,library of congress name authority file
1758,"Gillot, Claude",,library of congress name authority file
1759,"Magnani, Girolamo",,library of congress name authority file
1760,"Parigi, Alfonso",,library of congress name authority file
1761,"Pasetti, Carlo",,library of congress name authority file
1762,"Reiniger, Lotte",,library of congress name authority file
1763,"Tacca, Ferdinando",,library of congress name authority file
1764,"Torelli, Giacomo",,library of congress name authority file
1765,"Troy, François",,library of congress name authority file
1766,"Vredeman de Vries, Hans",,library of congress name authority file
1767,"Watteau, Antoine",,library of congress name authority file
1768,"Xavery, Gerard Jozeph",,
1778,"Hoffmann, Josef Franz Maria",,library of congress name authority file
1779,"Baudisch, Gudrun",,library of congress name authority file
1780,"De Fiori, Ernesto",,library of congress name authority file
1781,"Dülfer, Martin",,library of congress name authority file
1782,"Jastrzembiec, Ludwig",,
1783,"Kopriva, Erna",,
1784,"Likarz, Maria",,
1785,"Loew, Jakob",,
1786,"Lurje, Victor",,
1787,"Peche, Dagobert",,library of congress name authority file
1788,"Powolny, Michael",,library of congress name authority file
1789,"Rix, Kitty",,
1790,"Roller, Alfred",,library of congress name authority file
1791,"Schroeder, Any",,
1792,"Singer, Susi",,
1793,"Snischek, Max",,
1794,"Vágó, József",,library of congress name authority file
1840,"Burgee, John",,library of congress name authority file
1842,"Arndt, Alfred",,library of congress name authority file
1843,"Arndt, Gertrud",,library of congress name authority file
1845,"Bechtejeff, Wladimir von",,
1846,Behrenbrock,,
1847,"Bergson, Henri",,library of congress name authority file
1848,"Berndt, Siegfried",,
1849,"Bloch, Albert",,library of congress name authority file
1850,"Boerschmann, Ernst",,library of congress name authority file
1851,"Braga, Dominique",,library of congress name authority file
1852,"Braun, Albert",,library of congress name authority file
1853,"Breuer, Marcel",,library of congress name authority file
1854,"Caspar, Karl",,library of congress name authority file
1856,"Debussy, Claude",,library of congress name authority file
1857,"Dix, Otto",,library of congress name authority file
1858,"Drewes, Werner",,library of congress name authority file
1859,"Driesch, Hans",,library of congress name authority file
1860,"Duncan, Isadora",,library of congress name authority file
1861,"Eddy, Arthur Jerome",,library of congress name authority file
1862,"Fischer, Edward",,library of congress name authority file
1863,"Gabo, Naum",,library of congress name authority file
1864,"Genin, Robert",,library of congress name authority file
1865,"Gide, André",,library of congress name authority file
1866,"Goethe, Johann Wolfgang von",,library of congress name authority file
1867,"Grohmann, Will",,library of congress name authority file
1868,"Guggenheim, Solomon R. (Solomon Robert)",,library of congress name authority file
1869,"Helmholtz, Hermann von",,library of congress name authority file
1870,Hertel,,
1871,"Hodler, Ferdinand",,library of congress name authority file
1872,"Imkamp, Wilhelm",,library of congress name authority file
1873,"Jacoby, Heinrich",,library of congress name authority file
1874,"Jaques-Dalcroze, Émile",,library of congress name authority file
1875,"Kirschmann, A. (August)",,
1876,"Laban, Rudolf von",,library of congress name authority file
1877,"Leonidov, Ivan I.",,library of congress name authority file
1878,"Lissitzky, El",,library of congress name authority file
1879,"Luckiesh, Matthew",,library of congress name authority file
1880,"Marées, Hans von",,library of congress name authority file
1881,"Mataré, Ewald",,library of congress name authority file
1882,"Monastirski, Luba",,
1883,"Münter, Gabriele",,library of congress name authority file
1884,"Neubert, Dr.",,
1887,"Ostwald, Wilhelm",,library of congress name authority file
1888,"Palucca, Gret",,library of congress name authority file
1889,"Pashkov, V. A.",,
1890,"Picabia, Francis",,library of congress name authority file
1891,"Pinder, Wilhelm",,library of congress name authority file
1892,"Probst, Rudolf",,library of congress name authority file
1893,"Rebay, Hilla",,library of congress name authority file
1894,"Ridder, André de",,
1895,"Röseler, Hermann",,
1896,"Rubin, Reuven",,library of congress name authority file
1897,"Sakharoff, A. (Alexandre)",,library of congress name authority file
1898,"Scheyer, Galka E.",,library of congress name authority file
1899,"Schmid, Wilhelm",,library of congress name authority file
1900,"Schoenberg, Arnold",,library of congress name authority file
1901,"Scriabin, Aleksandr Nikolayevich",,library of congress name authority file
1902,"Segal, Lasar",,
1903,"Sisley, Alfred",,library of congress name authority file
1904,"Stam-Beese, Lotte",,library of congress name authority file
1905,"Sweeney, James Johnson",,library of congress name authority file
1906,"Thal, Ida",,
1907,"Vesnin, Leonid Aleksandrovich",,library of congress name authority file
1908,"Werefkin, Marianne",,library of congress name authority file
1909,"Weyhe, E.",,
1910,"Wiesner, Julius",,
1911,"Wittwer, Hans",,library of congress name authority file
1912,"Wölfflin, Heinrich",,library of congress name authority file
1913,"Bakushinskiĭ, Anatoliĭ Vasil'evich",,library of congress name authority file
